Name,Type,Distance_km,Points,Elevation_Gain_m,Elevation_Loss_m,Coordinates
"RP436","infrastructure_point",1.086,44,0,0,""77.34591901154928,12.66056773280914";"77.34596810818412,12.66061042794936";"77.34608600773764,12.66063801787723";"77.34619869607903,12.66062327135342";"77.34665539626285,12.66046988471155";"77.34694290843973,12.66037352907244";"77.34730493367654,12.66026382613775";"77.34754744737397,12.66017728994404";"77.34795392712338,12.66000852451931";"77.34814304928231,12.65994007926413";"77.34837676565805,12.65988008000548";"77.34841968340776,12.66000411469902";"77.34850466140078,12.66026700841787";"77.34872848926454,12.66020194953624";"77.34900736403561,12.66013630336887";"77.34914482288916,12.66010811241931";"77.34934443589022,12.66010560837307";"77.34942634963946,12.66014788259391";"77.34956886807875,12.66039755664813";"77.34966262319404,12.66058869912405";"77.34969696721465,12.66064442746035";"77.34982818652362,12.66062841514031";"77.35003737657073,12.66058352992737";"77.3502876040718,12.66052641276282";"77.35043751634906,12.66052556047524";"77.35067269433848,12.66057131817076";"77.35080621296294,12.66060395637836";"77.35088119849833,12.66068658595704";"77.35095374712914,12.66084307934614";"77.35107189971109,12.66111840152275";"77.3512158741993,12.66130562660102";"77.3512795680779,12.66144823406426";"77.35135701609777,12.66169545992518";"77.35138621677932,12.66179530332098";"77.35154788864229,12.66217292903027";"77.35168279200822,12.66245636273429";"77.35190513118428,12.66282629195277";"77.35203722140233,12.66307226697558";"77.3522197309942,12.66340157227571";"77.35235750710262,12.66364936632471";"77.35246699900017,12.66379032986255";"77.35263307028708,12.66393663695922";"77.35291419342595,12.66413449374244";"77.35288657541686,12.66420011203233""
"RP437","infrastructure_point",0.86,20,0,0,""77.30648437610067,12.68836326047726";"77.30670723593036,12.68817418349143";"77.30694284976619,12.68792978398777";"77.30712010590379,12.68774580180682";"77.30739790544922,12.68740317277957";"77.30766318630003,12.68703488892998";"77.30800990369477,12.68657049445752";"77.30838706799544,12.68603874385193";"77.30861630657627,12.68567108603294";"77.30881597501072,12.68532926629026";"77.30901730058781,12.68500311766596";"77.30917775573396,12.68475920411436";"77.30930353494023,12.68457425490374";"77.30951495926715,12.68432245567504";"77.3096593576923,12.68417874953481";"77.30990083509029,12.68398918699472";"77.31046699502863,12.68360331256197";"77.3109088687237,12.68323910323704";"77.31133660862344,12.68282838934168";"77.31162280960557,12.68257143840416""
"RP438","infrastructure_point",0.84,28,0,0,""77.31630259128761,12.67837437942781";"77.31651457016054,12.67829034412108";"77.31675817529536,12.67818477125758";"77.31693509398853,12.67811819784566";"77.31733328507765,12.67798342954235";"77.3176456442563,12.6778624214551";"77.31799592183921,12.67771117244919";"77.31832155564956,12.67758254782771";"77.31856163183507,12.67749795276116";"77.31878638997708,12.67741900324612";"77.3191007830411,12.67730936153188";"77.31939534865035,12.67719237778494";"77.31954631233921,12.67711779130782";"77.3198351881616,12.67694448564526";"77.32013141949149,12.67672982010455";"77.32052469399858,12.67646930674816";"77.3207509752892,12.67634534227779";"77.32105314859226,12.67615691936535";"77.32126618846866,12.67604436541674";"77.32154927122939,12.67586171122759";"77.32178114488146,12.67571519709159";"77.32189453152303,12.6756413937988";"77.32200371505397,12.67554400870776";"77.3221605385526,12.67523846675515";"77.32226665397543,12.67502177814615";"77.32241948493962,12.67475481481553";"77.32249597379798,12.67466373635183";"77.32272125388816,12.67450884860701""
"RP439","infrastructure_point",0.825,25,0,0,""77.32272125388816,12.67450884860701";"77.32318930043633,12.67435703269458";"77.32377321241111,12.67420446907459";"77.32409467525174,12.67410404160266";"77.32431735624654,12.67403286376394";"77.3245542066163,12.67395636420771";"77.32488871058081,12.67382345421998";"77.32520295321443,12.67367574065908";"77.32536333372315,12.67357922847482";"77.32561943387685,12.67341844114056";"77.32591558758595,12.67319627122493";"77.32614326795138,12.6730141882714";"77.3263056224595,12.67289448419008";"77.32650204526504,12.67274637942255";"77.3266956923112,12.67260679282942";"77.3269461820035,12.67241321452802";"77.3271640113263,12.67224097620024";"77.32736888920313,12.67208159210298";"77.327602453325,12.67190921575572";"77.32772331601944,12.67180116948452";"77.32790282400272,12.67168565182895";"77.32838949760136,12.67129437164408";"77.32858967401498,12.67114280763122";"77.32893432219439,12.67087904936661";"77.32914306150661,12.67071834042153""
"RP440","infrastructure_point",0.723,36,0,0,""77.34260771995821,12.64863278174225";"77.34273125966601,12.64853817122413";"77.34279308366412,12.6484860449969";"77.34290191375922,12.64840049621851";"77.34299545647897,12.64833795683916";"77.34313489097677,12.64824013440704";"77.34319822852498,12.64818571712138";"77.34339383463963,12.64799876144183";"77.34347706492969,12.64790638309535";"77.34354729650916,12.64782814520628";"77.34366438932658,12.64771787371225";"77.3437681818954,12.64761557557039";"77.34392770279923,12.64748262159537";"77.34415825477699,12.64730646734274";"77.34431520979551,12.64719267712038";"77.34439146388792,12.64714926529822";"77.34462388404242,12.64701637364998";"77.34495733522282,12.64688289042623";"77.34522728092472,12.64677912893521";"77.34550144711677,12.64666762921093";"77.34570229541654,12.64658443182732";"77.34582273748023,12.64653316944148";"77.34594824969233,12.64644836483287";"77.34603618963429,12.64637475961126";"77.34618930049778,12.64619287047829";"77.34634560585836,12.64603079667371";"77.34646617219346,12.64596046381243";"77.34655068254642,12.64590554103986";"77.34684144199319,12.64582613985738";"77.34707195096263,12.64572582720172";"77.34715267974666,12.64565523141538";"77.34728055752586,12.64549136522055";"77.34737359770902,12.64535166117722";"77.34752702160803,12.64520419612315";"77.34772698442087,12.64498394206588";"77.34787084525048,12.64484731406428""
"RP441","infrastructure_point",0.772,20,0,0,""77.33411345152264,12.71005214146501";"77.33431877042445,12.71001532003892";"77.33472522817937,12.70999192322075";"77.33490091500325,12.70999645854384";"77.33522091209603,12.71002270641423";"77.33548981640422,12.71009155900872";"77.33600626103218,12.71032487885128";"77.33650002102705,12.71058341605406";"77.33683560414995,12.71090378996647";"77.33770021795527,12.71166658229749";"77.33794557594562,12.71188535029644";"77.33823161531652,12.71210462466349";"77.33851048829408,12.71232006100614";"77.3387190569247,12.71254227832483";"77.33881030762208,12.71266285196374";"77.33893421696466,12.71277199190181";"77.33919606880352,12.71288656756024";"77.33948375051023,12.71299491201198";"77.3399105490859,12.7131474657099";"77.33995321496893,12.71336794482581""
"RP442","infrastructure_point",0.704,32,0,0,""77.34260771995821,12.64863278174225";"77.34239624978385,12.6486207617218";"77.34220984975414,12.64866528687119";"77.34214806295529,12.64867261292423";"77.34209813594111,12.64865108485118";"77.34206459183979,12.64862531211252";"77.34202978422395,12.64856334565122";"77.34201161116884,12.6484656782307";"77.34196582377871,12.64828815473355";"77.34190199419221,12.648000638647";"77.34184750040814,12.6477758510992";"77.34182000571852,12.64769928333085";"77.34176922130928,12.64740710618856";"77.34175245555112,12.64724334498798";"77.34171163297925,12.64712223842227";"77.34160792945808,12.64698348595424";"77.34152629260572,12.64683079321173";"77.34145943051908,12.64661632397833";"77.3413456537802,12.64617690213909";"77.34132457541715,12.64604425143816";"77.34133207822322,12.64587511748399";"77.34137083027126,12.64568954646677";"77.34138439408513,12.64552249910938";"77.34134287909353,12.64517933747106";"77.34128420250123,12.64485893792608";"77.34122038506914,12.64457028741521";"77.34115666256724,12.6443476215326";"77.34105922606815,12.64409306524887";"77.34102972780906,12.64390223627695";"77.3407675593333,12.64394337366206";"77.34035663383189,12.64399186016434";"77.34031511226655,12.64376613415419""
"RP443","infrastructure_point",0.629,13,0,0,""77.29775726848231,12.69604608218537";"77.29739302086925,12.69630846034023";"77.29657758093722,12.69682263666022";"77.29600970718835,12.69720076229488";"77.29549671518468,12.69754368960741";"77.29518575365279,12.69772204565565";"77.29509015179873,12.6977865152915";"77.29484003679696,12.69787372825508";"77.29374136525792,12.69812385303805";"77.29321872245184,12.698282796556";"77.29296674332734,12.69839588438615";"77.29289650990317,12.69822564339909";"77.29286489300121,12.69804835166228""
"RP444","infrastructure_point",0.582,17,0,0,""77.31237135575307,12.68182027000487";"77.31265523466897,12.68154334569217";"77.31289251437336,12.681291066701";"77.31315304706862,12.68107617584251";"77.31343104675528,12.68081848168858";"77.31383143695471,12.68056984203976";"77.31409515452215,12.68042242338023";"77.31431272579773,12.68025037612525";"77.31458548022017,12.67998278692656";"77.31478669111428,12.67968076028573";"77.31495515638524,12.67943160968106";"77.31508075284138,12.67923533298427";"77.31520162674205,12.67907659772746";"77.31534299823483,12.67892527425716";"77.31575072729505,12.67864403813449";"77.31608035831526,12.67845845288882";"77.31630259128761,12.67837437942781""
"RP445","infrastructure_point",0.587,20,0,0,""77.33969333461465,12.65272390349309";"77.33984759232052,12.65219919615881";"77.3400127559857,12.65159061630153";"77.34017393550819,12.65097609398618";"77.34022867343361,12.65073433956151";"77.3403390066036,12.65043202439191";"77.34040452214322,12.65036450077493";"77.34050455138994,12.6502681018285";"77.34067919011997,12.65008503167988";"77.34083890006177,12.64989908052281";"77.34093735704856,12.64977479672267";"77.341070926473,12.64969060922331";"77.34136730955146,12.64956253434204";"77.3416300732533,12.64944541049829";"77.3418141336129,12.64935722621202";"77.34198062193977,12.64922907615349";"77.34212774994239,12.64909693969792";"77.34227295357027,12.64898587418027";"77.34243901777768,12.64881128218753";"77.34260771995821,12.64863278174225""
"RP446","infrastructure_point",0.54,26,0,0,""77.30772699942264,12.69270430084912";"77.30764779993481,12.69255988776603";"77.30724238643077,12.69181352737854";"77.30706388812648,12.69150181062562";"77.30687102946794,12.69112646951043";"77.30673623822739,12.69084331674609";"77.30658079709012,12.69057851120451";"77.3064330269054,12.69034596569306";"77.3065031908746,12.69024772753435";"77.30659658451101,12.69014658405339";"77.30662241677948,12.69009256657436";"77.30656055992819,12.68996293049691";"77.30649315531136,12.6898476894773";"77.3064663692817,12.68979728583216";"77.30653288738607,12.68966676043303";"77.30658473122953,12.68959275711067";"77.30663500022719,12.6895065707761";"77.30655705393292,12.68935487374912";"77.30651030622631,12.68923200755568";"77.30649759508925,12.68916822929959";"77.30649096309882,12.68909747468878";"77.30648355673327,12.68905178256154";"77.30651189149316,12.68882146539076";"77.30649791108827,12.68859980160381";"77.30643659654413,12.68846118561883";"77.30648437610067,12.68836326047726""
"RP447","infrastructure_point",0.53,30,0,0,""77.33072334580667,12.69169738390051";"77.33070793232015,12.69151939163685";"77.33067466528577,12.69116804850589";"77.33065698916167,12.69094486854193";"77.33063039325216,12.69070964844681";"77.33058537652371,12.69054361609848";"77.33045782162208,12.69024415557243";"77.3303582055416,12.69003263975478";"77.33032954389762,12.68992140369719";"77.33029930978574,12.68976978511364";"77.33026448638225,12.68965213432811";"77.33022014943036,12.68955784755979";"77.33018094803971,12.68947611765131";"77.33012870479435,12.6894050551304";"77.33004676920328,12.68935116704154";"77.32995853684446,12.68932522530744";"77.3297313253422,12.68933893572409";"77.32957140095107,12.68935148308688";"77.32945099059015,12.68932060228305";"77.32931022795243,12.68921624496238";"77.32927003486543,12.68915273010263";"77.32923195113598,12.68909325538537";"77.3291360257026,12.68884458076401";"77.32907573298313,12.68868991258908";"77.32898470278427,12.68848848221173";"77.32892278902057,12.68834217054108";"77.32885111205306,12.68812639278824";"77.3288242562654,12.68805049050729";"77.32877462409573,12.68787600298148";"77.32876117876604,12.68780412538115""
"RP448","infrastructure_point",0.497,28,0,0,""77.33146412180801,12.69583982276583";"77.33140077247687,12.69546750559032";"77.33136269504864,12.69529153717355";"77.33135818022856,12.6951375831784";"77.33141711889137,12.69486683032988";"77.33137135018555,12.69468342671939";"77.33128901861113,12.69435879537254";"77.3312301219831,12.69413217009075";"77.33120298709181,12.69400127896704";"77.33117909404115,12.69394875425407";"77.33112235795922,12.69389611164471";"77.33106762051663,12.69387441023801";"77.33090408002148,12.69386615602802";"77.33085869885947,12.69384820532322";"77.33083538921203,12.69380717662752";"77.33081143750572,12.69370166889368";"77.33079370809548,12.69349678244195";"77.33077827961402,12.69328827439256";"77.33077222190325,12.69319978597003";"77.33078866076232,12.69299651875853";"77.33086181637223,12.69275575009429";"77.33089348025118,12.69261347489171";"77.33088170181654,12.69244178641921";"77.33086565802024,12.69235782743796";"77.33084481354902,12.69228534309841";"77.33081611994254,12.69215315354769";"77.33075521173801,12.69186049536803";"77.33072334580667,12.69169738390051""
"RP449","infrastructure_point",0.459,15,0,0,""77.33782693272663,12.66626411202816";"77.33805108370909,12.66607792681192";"77.33837948996273,12.66582946507325";"77.3385816649499,12.66570970594753";"77.33882857389914,12.66557940307325";"77.33901221929112,12.66547468633344";"77.33921062660826,12.66530016174524";"77.33940976708078,12.6651119150784";"77.33959921316499,12.66495717743987";"77.33980435034499,12.6647773620749";"77.34003471855382,12.66456913204504";"77.34035037410523,12.66428831463016";"77.34062093746715,12.66405334627258";"77.3408317767403,12.66387390885571";"77.34110684356658,12.66367124127941""
"RP450","infrastructure_point",0.479,15,0,0,""77.31630259128761,12.67837437942781";"77.31623190408841,12.67815973188074";"77.31613973703406,12.67783653711884";"77.31607035338007,12.67759214981227";"77.31596206005467,12.67721620714758";"77.31585275398838,12.67684785545073";"77.31570774259767,12.67631741630364";"77.3156194992707,12.67599492968528";"77.31550920796133,12.67552644957217";"77.31543693120655,12.67514418980108";"77.31539417922926,12.67496871961138";"77.31525074368372,12.6745167293399";"77.31535124049653,12.67449014100616";"77.31545862647408,12.67449086595784";"77.31552131030782,12.67457600309176""
"RP451","infrastructure_point",0.519,18,0,0,""77.31237135575307,12.68182027000487";"77.31226841097548,12.68178948840574";"77.31203367809448,12.68183400159847";"77.31164474470344,12.68190526406155";"77.31132957195702,12.68195886906342";"77.31121142203394,12.68197929536341";"77.31116914828392,12.68177155162116";"77.3110919634059,12.6816251539564";"77.31096888054772,12.68137444915324";"77.3108855345321,12.68127891525789";"77.31072726814871,12.68109475527208";"77.31051690202807,12.68085168435854";"77.3103162593198,12.6807380544903";"77.31011731485836,12.68057877886604";"77.30999347575658,12.68037988352037";"77.3098087143981,12.68000185627155";"77.30937742295411,12.67922097127139";"77.30931371120222,12.6790751803052""
